response_id,survey_id,submission_date,country_code,geo_id,region,collection_method,respondent_age_group,respondent_gender,respondent_displacement_status,language,ingested_at,source_system
R002771,S0020,2024-10-18,UA,G0018,Kharkiv,KoboToolbox,25-34,Male,Displaced,English,2026-05-09 17:29:08,KoboToolbox
R002772,S0020,2024-10-18,UA,G0019,Lviv,Digital tablet,25-34,Male,Refugee,English,2026-05-09 17:29:08,KoboToolbox
R002773,S0020,2024-10-18,UA,G0017,Kyiv,Paper,55-64,Female,Returnee,English,2026-05-09 17:29:08,KoboToolbox
R002774,S0020,2024-10-18,UA,G0020,Odessa,KoboToolbox,45-54,Non-binary,Returnee,English,2026-05-09 17:29:08,KoboToolbox
R002775,S0020,2024-10-18,UA,G0017,Kyiv,Paper,55-64,Male,Host community,English,2026-05-09 17:29:08,KoboToolbox
R002776,S0020,2024-10-18,UA,G0018,Kharkiv,Phone interview,65+,Male,Displaced,English,2026-05-09 17:29:08,KoboToolbox
R002777,S0020,2024-10-18,UA,G0020,Odessa,Phone interview,25-34,Male,Host community,English,2026-05-09 17:29:08,KoboToolbox
R002778,S0020,2024-10-18,UA,G0017,Kyiv,Phone interview,45-54,Non-binary,Returnee,English,2026-05-09 17:29:08,KoboToolbox
R002779,S0020,2024-10-18,UA,G0017,Kyiv,Digital tablet,55-64,Non-binary,Displaced,English,2026-05-09 17:29:08,KoboToolbox
R002780,S0020,2024-10-18,UA,G0019,Lviv,Paper,65+,Non-binary,Host community,English,2026-05-09 17:29:08,KoboToolbox
R002781,S0020,2024-10-18,UA,G0017,Kyiv,Phone interview,65+,Non-binary,Host community,English,2026-05-09 17:29:08,KoboToolbox
R002782,S0020,2024-10-18,UA,G0018,Kharkiv,Phone interview,45-54,Prefer not to say,Displaced,English,2026-05-09 17:29:08,KoboToolbox
R002783,S0020,2024-10-18,UA,G0020,Odessa,Paper,55-64,Non-binary,Returnee,English,2026-05-09 17:29:08,KoboToolbox
R002784,S0020,2024-10-18,UA,G0019,Lviv,Phone interview,65+,Female,Refugee,English,2026-05-09 17:29:08,KoboToolbox
R002785,S0020,2024-10-18,UA,G0019,Lviv,Digital tablet,55-64,Prefer not to say,Not affected,English,2026-05-09 17:29:08,KoboToolbox
R002786,S0020,2024-10-18,UA,G0017,Kyiv,Digital tablet,55-64,Prefer not to say,Host community,English,2026-05-09 17:29:08,KoboToolbox
R002787,S0020,2024-10-18,UA,G0019,Lviv,Digital tablet,18-24,Non-binary,Not affected,English,2026-05-09 17:29:08,KoboToolbox
R002788,S0020,2024-10-18,UA,G0018,Kharkiv,Paper,45-54,Prefer not to say,Refugee,English,2026-05-09 17:29:08,KoboToolbox
R002789,S0020,2024-10-18,UA,G0018,Kharkiv,KoboToolbox,25-34,Female,Host community,English,2026-05-09 17:29:08,KoboToolbox
R002790,S0020,2024-10-18,UA,G0018,Kharkiv,Phone interview,45-54,Male,Displaced,English,2026-05-09 17:29:08,KoboToolbox
R002791,S0020,2024-10-18,UA,G0019,Lviv,Phone interview,35-44,Male,Displaced,English,2026-05-09 17:29:08,KoboToolbox
R002792,S0020,2024-10-18,UA,G0018,Kharkiv,Paper,45-54,Prefer not to say,Host community,English,2026-05-09 17:29:08,KoboToolbox
R002793,S0020,2024-10-18,UA,G0018,Kharkiv,Digital tablet,55-64,Non-binary,Returnee,English,2026-05-09 17:29:08,KoboToolbox
R002794,S0020,2024-10-18,UA,G0020,Odessa,Phone interview,55-64,Non-binary,Not affected,English,2026-05-09 17:29:08,KoboToolbox
R002795,S0020,2024-10-18,UA,G0020,Odessa,Paper,65+,Male,Host community,English,2026-05-09 17:29:08,KoboToolbox
R002796,S0020,2024-10-18,UA,G0020,Odessa,Paper,25-34,Prefer not to say,Host community,English,2026-05-09 17:29:08,KoboToolbox
R002797,S0020,2024-10-18,UA,G0017,Kyiv,Phone interview,35-44,Non-binary,Refugee,English,2026-05-09 17:29:08,KoboToolbox
R002798,S0020,2024-10-18,UA,G0020,Odessa,Digital tablet,35-44,Prefer not to say,Not affected,English,2026-05-09 17:29:08,KoboToolbox
R002799,S0020,2024-10-18,UA,G0019,Lviv,Digital tablet,35-44,Prefer not to say,Refugee,English,2026-05-09 17:29:08,KoboToolbox
R002800,S0020,2024-10-18,UA,G0020,Odessa,Phone interview,35-44,Prefer not to say,Not affected,English,2026-05-09 17:29:08,KoboToolbox
R002801,S0020,2024-10-18,UA,G0019,Lviv,KoboToolbox,35-44,Female,Returnee,English,2026-05-09 17:29:08,KoboToolbox
R002802,S0020,2024-10-18,UA,G0017,Kyiv,Phone interview,35-44,Female,Displaced,English,2026-05-09 17:29:08,KoboToolbox
R002803,S0020,2024-10-18,UA,G0018,Kharkiv,Paper,55-64,Prefer not to say,Not affected,English,2026-05-09 17:29:08,KoboToolbox
R002804,S0020,2024-10-18,UA,G0017,Kyiv,Paper,35-44,Prefer not to say,Host community,English,2026-05-09 17:29:08,KoboToolbox
R002805,S0020,2024-10-18,UA,G0020,Odessa,KoboToolbox,25-34,Prefer not to say,Displaced,English,2026-05-09 17:29:08,KoboToolbox
R002806,S0020,2024-10-18,UA,G0017,Kyiv,Paper,18-24,Non-binary,Host community,English,2026-05-09 17:29:08,KoboToolbox
R002807,S0020,2024-10-18,UA,G0018,Kharkiv,KoboToolbox,55-64,Non-binary,Host community,English,2026-05-09 17:29:08,KoboToolbox
R002808,S0020,2024-10-18,UA,G0020,Odessa,Phone interview,25-34,Non-binary,Refugee,English,2026-05-09 17:29:08,KoboToolbox
R002809,S0020,2024-10-18,UA,G0019,Lviv,KoboToolbox,25-34,Non-binary,Returnee,English,2026-05-09 17:29:08,KoboToolbox
R002810,S0021,2024-01-03,BD,G0023,Sylhet,KoboToolbox,45-54,Male,Refugee,English,2026-05-09 17:29:08,KoboToolbox
R002811,S0021,2024-01-03,BD,G0024,Cox's Bazar,Phone interview,35-44,Female,Not affected,English,2026-05-09 17:29:08,KoboToolbox
R002812,S0021,2024-01-03,BD,G0022,Chittagong,Phone interview,18-24,Male,Not affected,English,2026-05-09 17:29:08,KoboToolbox
R002813,S0021,2024-01-03,BD,G0023,Sylhet,Digital tablet,55-64,Female,Returnee,English,2026-05-09 17:29:08,KoboToolbox
R002814,S0021,2024-01-03,BD,G0024,Cox's Bazar,Digital tablet,55-64,Prefer not to say,Returnee,English,2026-05-09 17:29:08,KoboToolbox
R002815,S0021,2024-01-03,BD,G0023,Sylhet,Paper,25-34,Female,Not affected,English,2026-05-09 17:29:08,KoboToolbox
R002816,S0021,2024-01-03,BD,G0022,Chittagong,Digital tablet,65+,Prefer not to say,Not affected,English,2026-05-09 17:29:08,KoboToolbox
R002817,S0021,2024-01-03,BD,G0023,Sylhet,KoboToolbox,55-64,Prefer not to say,Displaced,English,2026-05-09 17:29:08,KoboToolbox
R002818,S0021,2024-01-03,BD,G0024,Cox's Bazar,Digital tablet,25-34,Prefer not to say,Returnee,English,2026-05-09 17:29:08,KoboToolbox
R002819,S0021,2024-01-03,BD,G0023,Sylhet,Paper,18-24,Prefer not to say,Displaced,English,2026-05-09 17:29:08,KoboToolbox
R002820,S0021,2024-01-03,BD,G0024,Cox's Bazar,Phone interview,25-34,Male,Host community,English,2026-05-09 17:29:08,KoboToolbox
R002821,S0021,2024-01-03,BD,G0023,Sylhet,Paper,45-54,Non-binary,Refugee,English,2026-05-09 17:29:08,KoboToolbox
R002822,S0021,2024-01-03,BD,G0024,Cox's Bazar,KoboToolbox,45-54,Male,Displaced,English,2026-05-09 17:29:08,KoboToolbox
R002823,S0021,2024-01-03,BD,G0022,Chittagong,Paper,25-34,Prefer not to say,Not affected,English,2026-05-09 17:29:08,KoboToolbox
R002824,S0021,2024-01-03,BD,G0021,Dhaka,Digital tablet,45-54,Prefer not to say,Not affected,English,2026-05-09 17:29:08,KoboToolbox
R002825,S0021,2024-01-03,BD,G0021,Dhaka,Phone interview,65+,Male,Returnee,English,2026-05-09 17:29:08,KoboToolbox
R002826,S0021,2024-01-03,BD,G0023,Sylhet,KoboToolbox,35-44,Prefer not to say,Not affected,English,2026-05-09 17:29:08,KoboToolbox
R002827,S0021,2024-01-03,BD,G0022,Chittagong,Phone interview,55-64,Male,Not affected,English,2026-05-09 17:29:08,KoboToolbox
R002828,S0021,2024-01-03,BD,G0024,Cox's Bazar,Phone interview,18-24,Male,Displaced,English,2026-05-09 17:29:08,KoboToolbox
R002829,S0021,2024-01-03,BD,G0021,Dhaka,Paper,18-24,Female,Refugee,English,2026-05-09 17:29:08,KoboToolbox
R002830,S0021,2024-01-03,BD,G0021,Dhaka,Paper,55-64,Prefer not to say,Host community,English,2026-05-09 17:29:08,KoboToolbox
R002831,S0021,2024-01-03,BD,G0022,Chittagong,KoboToolbox,65+,Prefer not to say,Host community,English,2026-05-09 17:29:08,KoboToolbox
R002832,S0021,2024-01-03,BD,G0024,Cox's Bazar,KoboToolbox,18-24,Female,Returnee,English,2026-05-09 17:29:08,KoboToolbox
R002833,S0021,2024-01-03,BD,G0022,Chittagong,Phone interview,25-34,Male,Returnee,English,2026-05-09 17:29:08,KoboToolbox
R002834,S0021,2024-01-03,BD,G0022,Chittagong,Paper,35-44,Prefer not to say,Refugee,English,2026-05-09 17:29:08,KoboToolbox
R002835,S0021,2024-01-03,BD,G0024,Cox's Bazar,KoboToolbox,25-34,Non-binary,Host community,English,2026-05-09 17:29:08,KoboToolbox
R002836,S0021,2024-01-03,BD,G0023,Sylhet,Phone interview,55-64,Prefer not to say,Not affected,English,2026-05-09 17:29:08,KoboToolbox
R002837,S0021,2024-01-03,BD,G0022,Chittagong,Paper,35-44,Non-binary,Returnee,English,2026-05-09 17:29:08,KoboToolbox
R002838,S0021,2024-01-03,BD,G0021,Dhaka,Digital tablet,35-44,Non-binary,Host community,English,2026-05-09 17:29:08,KoboToolbox
R002839,S0021,2024-01-03,BD,G0023,Sylhet,Phone interview,65+,Female,Refugee,English,2026-05-09 17:29:08,KoboToolbox
R002840,S0021,2024-01-03,BD,G0023,Sylhet,KoboToolbox,35-44,Non-binary,Not affected,English,2026-05-09 17:29:08,KoboToolbox
R002841,S0021,2024-01-03,BD,G0021,Dhaka,KoboToolbox,35-44,Female,Refugee,English,2026-05-09 17:29:08,KoboToolbox
R002842,S0021,2024-01-03,BD,G0021,Dhaka,KoboToolbox,25-34,Male,Refugee,English,2026-05-09 17:29:08,KoboToolbox
R002843,S0021,2024-01-03,BD,G0022,Chittagong,Phone interview,55-64,Prefer not to say,Host community,English,2026-05-09 17:29:08,KoboToolbox
R002844,S0021,2024-01-03,BD,G0024,Cox's Bazar,Phone interview,55-64,Female,Displaced,English,2026-05-09 17:29:08,KoboToolbox
R002845,S0021,2024-01-03,BD,G0024,Cox's Bazar,Phone interview,55-64,Non-binary,Host community,English,2026-05-09 17:29:08,KoboToolbox
R002846,S0021,2024-01-03,BD,G0022,Chittagong,Phone interview,65+,Prefer not to say,Refugee,English,2026-05-09 17:29:08,KoboToolbox
R002847,S0021,2024-01-03,BD,G0021,Dhaka,Phone interview,25-34,Male,Not affected,English,2026-05-09 17:29:08,KoboToolbox
R002848,S0021,2024-01-03,BD,G0024,Cox's Bazar,Digital tablet,45-54,Male,Not affected,English,2026-05-09 17:29:08,KoboToolbox
R002849,S0021,2024-01-03,BD,G0022,Chittagong,Phone interview,25-34,Female,Not affected,English,2026-05-09 17:29:08,KoboToolbox
R002850,S0021,2024-01-03,BD,G0023,Sylhet,Digital tablet,65+,Non-binary,Displaced,English,2026-05-09 17:29:08,KoboToolbox
R002851,S0021,2024-01-03,BD,G0022,Chittagong,Paper,25-34,Non-binary,Host community,English,2026-05-09 17:29:08,KoboToolbox
R002852,S0021,2024-01-03,BD,G0022,Chittagong,Phone interview,45-54,Female,Returnee,English,2026-05-09 17:29:08,KoboToolbox
R002853,S0021,2024-01-03,BD,G0023,Sylhet,Digital tablet,45-54,Prefer not to say,Refugee,English,2026-05-09 17:29:08,KoboToolbox
R002854,S0021,2024-01-03,BD,G0021,Dhaka,Phone interview,35-44,Female,Returnee,English,2026-05-09 17:29:08,KoboToolbox
R002855,S0021,2024-01-03,BD,G0024,Cox's Bazar,KoboToolbox,65+,Non-binary,Host community,English,2026-05-09 17:29:08,KoboToolbox
R002856,S0021,2024-01-03,BD,G0023,Sylhet,Paper,65+,Prefer not to say,Returnee,English,2026-05-09 17:29:08,KoboToolbox
R002857,S0021,2024-01-03,BD,G0022,Chittagong,Paper,18-24,Male,Returnee,English,2026-05-09 17:29:08,KoboToolbox
R002858,S0021,2024-01-03,BD,G0023,Sylhet,KoboToolbox,55-64,Prefer not to say,Displaced,English,2026-05-09 17:29:08,KoboToolbox
R002859,S0021,2024-01-03,BD,G0024,Cox's Bazar,Phone interview,45-54,Female,Host community,English,2026-05-09 17:29:08,KoboToolbox
R002860,S0021,2024-01-03,BD,G0022,Chittagong,Paper,25-34,Male,Refugee,English,2026-05-09 17:29:08,KoboToolbox
R002861,S0021,2024-01-03,BD,G0021,Dhaka,KoboToolbox,25-34,Prefer not to say,Returnee,English,2026-05-09 17:29:08,KoboToolbox
R002862,S0021,2024-01-03,BD,G0024,Cox's Bazar,Phone interview,35-44,Female,Host community,English,2026-05-09 17:29:08,KoboToolbox
R002863,S0021,2024-01-03,BD,G0024,Cox's Bazar,KoboToolbox,35-44,Male,Refugee,English,2026-05-09 17:29:08,KoboToolbox
R002864,S0021,2024-01-03,BD,G0023,Sylhet,KoboToolbox,45-54,Non-binary,Returnee,English,2026-05-09 17:29:08,KoboToolbox
R002865,S0021,2024-01-03,BD,G0024,Cox's Bazar,Digital tablet,25-34,Prefer not to say,Host community,English,2026-05-09 17:29:08,KoboToolbox
R002866,S0021,2024-01-03,BD,G0024,Cox's Bazar,Digital tablet,35-44,Male,Displaced,English,2026-05-09 17:29:08,KoboToolbox
R002867,S0021,2024-01-03,BD,G0024,Cox's Bazar,Phone interview,35-44,Female,Refugee,English,2026-05-09 17:29:08,KoboToolbox
R002868,S0021,2024-01-03,BD,G0021,Dhaka,Paper,55-64,Non-binary,Host community,English,2026-05-09 17:29:08,KoboToolbox
R002869,S0021,2024-01-03,BD,G0023,Sylhet,Digital tablet,18-24,Male,Refugee,English,2026-05-09 17:29:08,KoboToolbox
R002870,S0021,2024-01-03,BD,G0023,Sylhet,Phone interview,45-54,Male,Displaced,English,2026-05-09 17:29:08,KoboToolbox
R002871,S0021,2024-01-03,BD,G0022,Chittagong,KoboToolbox,35-44,Prefer not to say,Displaced,English,2026-05-09 17:29:08,KoboToolbox
R002872,S0021,2024-01-03,BD,G0021,Dhaka,Digital tablet,35-44,Non-binary,Returnee,English,2026-05-09 17:29:08,KoboToolbox
R002873,S0021,2024-01-03,BD,G0021,Dhaka,Digital tablet,65+,Prefer not to say,Refugee,English,2026-05-09 17:29:08,KoboToolbox
R002874,S0021,2024-01-03,BD,G0022,Chittagong,Paper,35-44,Female,Host community,English,2026-05-09 17:29:08,KoboToolbox
R002875,S0021,2024-01-03,BD,G0022,Chittagong,KoboToolbox,25-34,Female,Refugee,English,2026-05-09 17:29:08,KoboToolbox
R002876,S0021,2024-01-03,BD,G0021,Dhaka,Digital tablet,55-64,Female,Host community,English,2026-05-09 17:29:08,KoboToolbox
R002877,S0021,2024-01-03,BD,G0023,Sylhet,KoboToolbox,18-24,Non-binary,Displaced,English,2026-05-09 17:29:08,KoboToolbox
R002878,S0021,2024-01-03,BD,G0024,Cox's Bazar,Paper,65+,Female,Host community,English,2026-05-09 17:29:08,KoboToolbox
R002879,S0021,2024-01-03,BD,G0021,Dhaka,Phone interview,18-24,Female,Not affected,English,2026-05-09 17:29:08,KoboToolbox
R002880,S0021,2024-01-03,BD,G0023,Sylhet,Phone interview,35-44,Male,Refugee,English,2026-05-09 17:29:08,KoboToolbox
R002881,S0021,2024-01-03,BD,G0021,Dhaka,Phone interview,65+,Female,Displaced,English,2026-05-09 17:29:08,KoboToolbox
R002882,S0021,2024-01-03,BD,G0022,Chittagong,Paper,65+,Female,Refugee,English,2026-05-09 17:29:08,KoboToolbox
R002883,S0021,2024-01-03,BD,G0022,Chittagong,Paper,18-24,Prefer not to say,Host community,English,2026-05-09 17:29:08,KoboToolbox
R002884,S0021,2024-01-03,BD,G0021,Dhaka,Digital tablet,25-34,Male,Refugee,English,2026-05-09 17:29:08,KoboToolbox
R002885,S0021,2024-01-03,BD,G0021,Dhaka,Digital tablet,25-34,Female,Returnee,English,2026-05-09 17:29:08,KoboToolbox
R002886,S0021,2024-01-03,BD,G0021,Dhaka,KoboToolbox,35-44,Female,Refugee,English,2026-05-09 17:29:08,KoboToolbox
R002887,S0021,2024-01-03,BD,G0022,Chittagong,Paper,25-34,Male,Displaced,English,2026-05-09 17:29:08,KoboToolbox
R002888,S0021,2024-01-03,BD,G0021,Dhaka,Digital tablet,45-54,Male,Host community,English,2026-05-09 17:29:08,KoboToolbox
R002889,S0021,2024-01-03,BD,G0023,Sylhet,Paper,25-34,Female,Displaced,English,2026-05-09 17:29:08,KoboToolbox
R002890,S0021,2024-01-03,BD,G0022,Chittagong,Digital tablet,35-44,Prefer not to say,Refugee,English,2026-05-09 17:29:08,KoboToolbox
R002891,S0021,2024-01-03,BD,G0024,Cox's Bazar,Phone interview,18-24,Male,Refugee,English,2026-05-09 17:29:08,KoboToolbox
R002892,S0021,2024-01-03,BD,G0024,Cox's Bazar,Phone interview,25-34,Non-binary,Displaced,English,2026-05-09 17:29:08,KoboToolbox
R002893,S0021,2024-01-03,BD,G0023,Sylhet,Paper,45-54,Prefer not to say,Returnee,English,2026-05-09 17:29:08,KoboToolbox
R002894,S0021,2024-01-03,BD,G0022,Chittagong,Digital tablet,65+,Non-binary,Displaced,English,2026-05-09 17:29:08,KoboToolbox
R002895,S0021,2024-01-03,BD,G0022,Chittagong,Digital tablet,45-54,Female,Refugee,English,2026-05-09 17:29:08,KoboToolbox
R002896,S0021,2024-01-03,BD,G0024,Cox's Bazar,Phone interview,35-44,Non-binary,Not affected,English,2026-05-09 17:29:08,KoboToolbox
R002897,S0021,2024-01-03,BD,G0023,Sylhet,Phone interview,45-54,Male,Refugee,English,2026-05-09 17:29:08,KoboToolbox
R002898,S0021,2024-01-03,BD,G0021,Dhaka,Phone interview,45-54,Non-binary,Host community,English,2026-05-09 17:29:08,KoboToolbox
R002899,S0021,2024-01-03,BD,G0022,Chittagong,Digital tablet,45-54,Non-binary,Returnee,English,2026-05-09 17:29:08,KoboToolbox
R002900,S0021,2024-01-03,BD,G0023,Sylhet,Paper,35-44,Male,Not affected,English,2026-05-09 17:29:08,KoboToolbox
R002901,S0021,2024-01-03,BD,G0024,Cox's Bazar,Paper,65+,Non-binary,Displaced,English,2026-05-09 17:29:08,KoboToolbox
R002902,S0021,2024-01-03,BD,G0023,Sylhet,Phone interview,18-24,Male,Returnee,English,2026-05-09 17:29:08,KoboToolbox
R002903,S0021,2024-01-03,BD,G0024,Cox's Bazar,Paper,65+,Male,Refugee,English,2026-05-09 17:29:08,KoboToolbox
R002904,S0021,2024-01-03,BD,G0022,Chittagong,KoboToolbox,45-54,Female,Returnee,English,2026-05-09 17:29:08,KoboToolbox
R002905,S0021,2024-01-03,BD,G0022,Chittagong,Digital tablet,55-64,Prefer not to say,Not affected,English,2026-05-09 17:29:08,KoboToolbox
R002906,S0021,2024-01-03,BD,G0021,Dhaka,Phone interview,18-24,Non-binary,Displaced,English,2026-05-09 17:29:08,KoboToolbox
R002907,S0021,2024-01-03,BD,G0021,Dhaka,KoboToolbox,45-54,Male,Returnee,English,2026-05-09 17:29:08,KoboToolbox
R002908,S0021,2024-01-03,BD,G0024,Cox's Bazar,Paper,18-24,Female,Refugee,English,2026-05-09 17:29:08,KoboToolbox
R002909,S0021,2024-01-03,BD,G0024,Cox's Bazar,Phone interview,55-64,Female,Not affected,English,2026-05-09 17:29:08,KoboToolbox
R002910,S0021,2024-01-03,BD,G0024,Cox's Bazar,Digital tablet,55-64,Male,Host community,English,2026-05-09 17:29:08,KoboToolbox
R002911,S0021,2024-01-03,BD,G0024,Cox's Bazar,Phone interview,25-34,Non-binary,Refugee,English,2026-05-09 17:29:08,KoboToolbox
R002912,S0021,2024-01-03,BD,G0022,Chittagong,Phone interview,65+,Non-binary,Refugee,English,2026-05-09 17:29:08,KoboToolbox
R002913,S0021,2024-01-03,BD,G0022,Chittagong,Paper,55-64,Female,Returnee,English,2026-05-09 17:29:08,KoboToolbox
R002914,S0021,2024-01-03,BD,G0023,Sylhet,KoboToolbox,65+,Female,Displaced,English,2026-05-09 17:29:08,KoboToolbox
R002915,S0021,2024-01-03,BD,G0024,Cox's Bazar,Digital tablet,55-64,Prefer not to say,Host community,English,2026-05-09 17:29:08,KoboToolbox
R002916,S0021,2024-01-03,BD,G0024,Cox's Bazar,KoboToolbox,45-54,Male,Displaced,English,2026-05-09 17:29:08,KoboToolbox
R002917,S0021,2024-01-03,BD,G0021,Dhaka,KoboToolbox,45-54,Male,Not affected,English,2026-05-09 17:29:08,KoboToolbox
R002918,S0021,2024-01-03,BD,G0021,Dhaka,KoboToolbox,25-34,Male,Displaced,English,2026-05-09 17:29:08,KoboToolbox
R002919,S0021,2024-01-03,BD,G0023,Sylhet,KoboToolbox,35-44,Female,Not affected,English,2026-05-09 17:29:08,KoboToolbox
R002920,S0021,2024-01-03,BD,G0023,Sylhet,KoboToolbox,65+,Female,Host community,English,2026-05-09 17:29:08,KoboToolbox
R002921,S0021,2024-01-03,BD,G0024,Cox's Bazar,Paper,18-24,Female,Refugee,English,2026-05-09 17:29:08,KoboToolbox
R002922,S0021,2024-01-03,BD,G0021,Dhaka,KoboToolbox,45-54,Female,Refugee,English,2026-05-09 17:29:08,KoboToolbox
R002923,S0021,2024-01-03,BD,G0021,Dhaka,KoboToolbox,18-24,Non-binary,Displaced,English,2026-05-09 17:29:08,KoboToolbox
R002924,S0021,2024-01-03,BD,G0021,Dhaka,Paper,55-64,Prefer not to say,Returnee,English,2026-05-09 17:29:08,KoboToolbox
R002925,S0021,2024-01-03,BD,G0024,Cox's Bazar,KoboToolbox,65+,Female,Not affected,English,2026-05-09 17:29:08,KoboToolbox
R002926,S0021,2024-01-03,BD,G0022,Chittagong,Digital tablet,25-34,Female,Displaced,English,2026-05-09 17:29:08,KoboToolbox
R002927,S0021,2024-01-03,BD,G0022,Chittagong,Digital tablet,25-34,Female,Returnee,English,2026-05-09 17:29:08,KoboToolbox
R002928,S0021,2024-01-03,BD,G0021,Dhaka,KoboToolbox,35-44,Prefer not to say,Host community,English,2026-05-09 17:29:08,KoboToolbox
R002929,S0021,2024-01-03,BD,G0021,Dhaka,Phone interview,18-24,Male,Displaced,English,2026-05-09 17:29:08,KoboToolbox
R002930,S0021,2024-01-03,BD,G0021,Dhaka,Digital tablet,18-24,Male,Refugee,English,2026-05-09 17:29:08,KoboToolbox
R002931,S0021,2024-01-03,BD,G0021,Dhaka,Paper,55-64,Female,Refugee,English,2026-05-09 17:29:08,KoboToolbox
R002932,S0021,2024-01-03,BD,G0021,Dhaka,Paper,45-54,Prefer not to say,Not affected,English,2026-05-09 17:29:08,KoboToolbox
R002933,S0021,2024-01-03,BD,G0021,Dhaka,Phone interview,35-44,Female,Returnee,English,2026-05-09 17:29:08,KoboToolbox
R002934,S0021,2024-01-03,BD,G0021,Dhaka,KoboToolbox,65+,Male,Host community,English,2026-05-09 17:29:08,KoboToolbox
R002935,S0021,2024-01-03,BD,G0022,Chittagong,Digital tablet,18-24,Prefer not to say,Not affected,English,2026-05-09 17:29:08,KoboToolbox
R002936,S0021,2024-01-03,BD,G0022,Chittagong,Phone interview,18-24,Prefer not to say,Not affected,English,2026-05-09 17:29:08,KoboToolbox
R002937,S0021,2024-01-03,BD,G0023,Sylhet,KoboToolbox,18-24,Male,Refugee,English,2026-05-09 17:29:08,KoboToolbox
R002938,S0021,2024-01-03,BD,G0023,Sylhet,Phone interview,45-54,Non-binary,Not affected,English,2026-05-09 17:29:08,KoboToolbox
R002939,S0021,2024-01-03,BD,G0022,Chittagong,KoboToolbox,18-24,Non-binary,Host community,English,2026-05-09 17:29:08,KoboToolbox
R002940,S0021,2024-01-03,BD,G0023,Sylhet,Phone interview,45-54,Non-binary,Returnee,English,2026-05-09 17:29:08,KoboToolbox
R002941,S0021,2024-01-03,BD,G0024,Cox's Bazar,Paper,45-54,Prefer not to say,Displaced,English,2026-05-09 17:29:08,KoboToolbox
R002942,S0021,2024-01-03,BD,G0023,Sylhet,Phone interview,35-44,Female,Refugee,English,2026-05-09 17:29:08,KoboToolbox
R002943,S0021,2024-01-03,BD,G0021,Dhaka,Paper,18-24,Prefer not to say,Not affected,English,2026-05-09 17:29:08,KoboToolbox
R002944,S0021,2024-01-03,BD,G0024,Cox's Bazar,Paper,35-44,Female,Not affected,English,2026-05-09 17:29:08,KoboToolbox
R002945,S0021,2024-01-03,BD,G0021,Dhaka,KoboToolbox,18-24,Prefer not to say,Returnee,English,2026-05-09 17:29:08,KoboToolbox
R002946,S0021,2024-01-03,BD,G0021,Dhaka,Digital tablet,18-24,Prefer not to say,Displaced,English,2026-05-09 17:29:08,KoboToolbox
