score_id,response_id,survey_id,geo_id,dimension_id,submission_date,response_value,normalised_score,weight_applied,is_validated
SC0029638,R002470,S0018,G0018,D010,2024-04-28,3,50.0,1.0,True
SC0029639,R002470,S0018,G0018,D011,2024-04-28,3,50.0,1.0,True
SC0029640,R002470,S0018,G0018,D012,2024-04-28,3,50.0,1.0,True
SC0029641,R002471,S0018,G0018,D001,2024-04-28,3,50.0,1.0,True
SC0029642,R002471,S0018,G0018,D002,2024-04-28,2,25.0,1.0,True
SC0029643,R002471,S0018,G0018,D003,2024-04-28,2,25.0,1.0,True
SC0029644,R002471,S0018,G0018,D004,2024-04-28,2,25.0,1.0,True
SC0029645,R002471,S0018,G0018,D005,2024-04-28,4,75.0,1.0,True
SC0029646,R002471,S0018,G0018,D006,2024-04-28,1,0.0,1.0,True
SC0029647,R002471,S0018,G0018,D007,2024-04-28,2,25.0,1.0,True
SC0029648,R002471,S0018,G0018,D008,2024-04-28,2,25.0,1.0,True
SC0029649,R002471,S0018,G0018,D009,2024-04-28,4,75.0,1.0,True
SC0029650,R002471,S0018,G0018,D010,2024-04-28,4,75.0,1.0,True
SC0029651,R002471,S0018,G0018,D011,2024-04-28,3,50.0,1.0,True
SC0029652,R002471,S0018,G0018,D012,2024-04-28,3,50.0,1.0,True
SC0029653,R002472,S0018,G0018,D001,2024-04-28,3,50.0,1.0,True
SC0029654,R002472,S0018,G0018,D002,2024-04-28,3,50.0,1.0,True
SC0029655,R002472,S0018,G0018,D003,2024-04-28,3,50.0,1.0,True
SC0029656,R002472,S0018,G0018,D004,2024-04-28,3,50.0,1.0,True
SC0029657,R002472,S0018,G0018,D005,2024-04-28,3,50.0,1.0,True
SC0029658,R002472,S0018,G0018,D006,2024-04-28,3,50.0,1.0,True
SC0029659,R002472,S0018,G0018,D007,2024-04-28,1,0.0,1.0,True
SC0029660,R002472,S0018,G0018,D008,2024-04-28,3,50.0,1.0,True
SC0029661,R002472,S0018,G0018,D009,2024-04-28,3,50.0,1.0,True
SC0029662,R002472,S0018,G0018,D010,2024-04-28,3,50.0,1.0,True
SC0029663,R002472,S0018,G0018,D011,2024-04-28,2,25.0,1.0,True
SC0029664,R002472,S0018,G0018,D012,2024-04-28,3,50.0,1.0,True
SC0029665,R002473,S0018,G0018,D001,2024-04-28,2,25.0,1.0,True
SC0029666,R002473,S0018,G0018,D002,2024-04-28,1,0.0,1.0,True
SC0029667,R002473,S0018,G0018,D003,2024-04-28,4,75.0,1.0,True
SC0029668,R002473,S0018,G0018,D004,2024-04-28,1,0.0,1.0,True
SC0029669,R002473,S0018,G0018,D005,2024-04-28,2,25.0,1.0,True
SC0029670,R002473,S0018,G0018,D006,2024-04-28,2,25.0,1.0,True
SC0029671,R002473,S0018,G0018,D007,2024-04-28,4,75.0,1.0,True
SC0029672,R002473,S0018,G0018,D008,2024-04-28,3,50.0,1.0,True
SC0029673,R002473,S0018,G0018,D009,2024-04-28,3,50.0,1.0,True
SC0029674,R002473,S0018,G0018,D010,2024-04-28,3,50.0,1.0,True
SC0029675,R002473,S0018,G0018,D011,2024-04-28,4,75.0,1.0,True
SC0029676,R002473,S0018,G0018,D012,2024-04-28,3,50.0,1.0,True
SC0029677,R002474,S0018,G0017,D001,2024-04-28,2,25.0,1.0,True
SC0029678,R002474,S0018,G0017,D002,2024-04-28,3,50.0,1.0,True
SC0029679,R002474,S0018,G0017,D003,2024-04-28,2,25.0,1.0,True
SC0029680,R002474,S0018,G0017,D004,2024-04-28,2,25.0,1.0,True
SC0029681,R002474,S0018,G0017,D005,2024-04-28,4,75.0,1.0,True
SC0029682,R002474,S0018,G0017,D006,2024-04-28,3,50.0,1.0,True
SC0029683,R002474,S0018,G0017,D007,2024-04-28,3,50.0,1.0,True
SC0029684,R002474,S0018,G0017,D008,2024-04-28,3,50.0,1.0,True
SC0029685,R002474,S0018,G0017,D009,2024-04-28,2,25.0,1.0,True
SC0029686,R002474,S0018,G0017,D010,2024-04-28,3,50.0,1.0,True
SC0029687,R002474,S0018,G0017,D011,2024-04-28,3,50.0,1.0,True
SC0029688,R002474,S0018,G0017,D012,2024-04-28,2,25.0,1.0,True
SC0029689,R002475,S0018,G0018,D001,2024-04-28,1,0.0,1.0,True
SC0029690,R002475,S0018,G0018,D002,2024-04-28,3,50.0,1.0,True
SC0029691,R002475,S0018,G0018,D003,2024-04-28,5,100.0,1.0,True
SC0029692,R002475,S0018,G0018,D004,2024-04-28,2,25.0,1.0,True
SC0029693,R002475,S0018,G0018,D005,2024-04-28,1,0.0,1.0,True
SC0029694,R002475,S0018,G0018,D006,2024-04-28,3,50.0,1.0,True
SC0029695,R002475,S0018,G0018,D007,2024-04-28,4,75.0,1.0,True
SC0029696,R002475,S0018,G0018,D008,2024-04-28,3,50.0,1.0,True
SC0029697,R002475,S0018,G0018,D009,2024-04-28,4,75.0,1.0,True
SC0029698,R002475,S0018,G0018,D010,2024-04-28,3,50.0,1.0,True
SC0029699,R002475,S0018,G0018,D011,2024-04-28,3,50.0,1.0,True
SC0029700,R002475,S0018,G0018,D012,2024-04-28,2,25.0,1.0,True
SC0029701,R002476,S0018,G0020,D001,2024-04-28,3,50.0,1.0,True
SC0029702,R002476,S0018,G0020,D002,2024-04-28,3,50.0,1.0,True
SC0029703,R002476,S0018,G0020,D003,2024-04-28,3,50.0,1.0,True
SC0029704,R002476,S0018,G0020,D004,2024-04-28,2,25.0,1.0,True
SC0029705,R002476,S0018,G0020,D005,2024-04-28,3,50.0,1.0,True
SC0029706,R002476,S0018,G0020,D006,2024-04-28,1,0.0,1.0,True
SC0029707,R002476,S0018,G0020,D007,2024-04-28,3,50.0,1.0,True
SC0029708,R002476,S0018,G0020,D008,2024-04-28,2,25.0,1.0,True
SC0029709,R002476,S0018,G0020,D009,2024-04-28,3,50.0,1.0,True
SC0029710,R002476,S0018,G0020,D010,2024-04-28,3,50.0,1.0,True
SC0029711,R002476,S0018,G0020,D011,2024-04-28,2,25.0,1.0,True
SC0029712,R002476,S0018,G0020,D012,2024-04-28,1,0.0,1.0,True
SC0029713,R002477,S0018,G0020,D001,2024-04-28,2,25.0,1.0,True
SC0029714,R002477,S0018,G0020,D002,2024-04-28,2,25.0,1.0,True
SC0029715,R002477,S0018,G0020,D003,2024-04-28,3,50.0,1.0,True
SC0029716,R002477,S0018,G0020,D004,2024-04-28,1,0.0,1.0,True
SC0029717,R002477,S0018,G0020,D005,2024-04-28,4,75.0,1.0,True
SC0029718,R002477,S0018,G0020,D006,2024-04-28,2,25.0,1.0,True
SC0029719,R002477,S0018,G0020,D007,2024-04-28,3,50.0,1.0,True
SC0029720,R002477,S0018,G0020,D008,2024-04-28,1,0.0,1.0,True
SC0029721,R002477,S0018,G0020,D009,2024-04-28,3,50.0,1.0,True
SC0029722,R002477,S0018,G0020,D010,2024-04-28,2,25.0,1.0,True
SC0029723,R002477,S0018,G0020,D011,2024-04-28,1,0.0,1.0,True
SC0029724,R002477,S0018,G0020,D012,2024-04-28,2,25.0,1.0,True
SC0029725,R002478,S0018,G0018,D001,2024-04-28,2,25.0,1.0,True
SC0029726,R002478,S0018,G0018,D002,2024-04-28,3,50.0,1.0,True
SC0029727,R002478,S0018,G0018,D003,2024-04-28,3,50.0,1.0,True
SC0029728,R002478,S0018,G0018,D004,2024-04-28,2,25.0,1.0,True
SC0029729,R002478,S0018,G0018,D005,2024-04-28,3,50.0,1.0,True
SC0029730,R002478,S0018,G0018,D006,2024-04-28,2,25.0,1.0,True
SC0029731,R002478,S0018,G0018,D007,2024-04-28,3,50.0,1.0,True
SC0029732,R002478,S0018,G0018,D008,2024-04-28,2,25.0,1.0,True
SC0029733,R002478,S0018,G0018,D009,2024-04-28,2,25.0,1.0,True
SC0029734,R002478,S0018,G0018,D010,2024-04-28,2,25.0,1.0,True
SC0029735,R002478,S0018,G0018,D011,2024-04-28,4,75.0,1.0,True
SC0029736,R002478,S0018,G0018,D012,2024-04-28,3,50.0,1.0,True
SC0029737,R002479,S0018,G0017,D001,2024-04-28,4,75.0,1.0,True
SC0029738,R002479,S0018,G0017,D002,2024-04-28,4,75.0,1.0,True
SC0029739,R002479,S0018,G0017,D003,2024-04-28,2,25.0,1.0,True
SC0029740,R002479,S0018,G0017,D004,2024-04-28,3,50.0,1.0,True
SC0029741,R002479,S0018,G0017,D005,2024-04-28,2,25.0,1.0,True
SC0029742,R002479,S0018,G0017,D006,2024-04-28,3,50.0,1.0,True
SC0029743,R002479,S0018,G0017,D007,2024-04-28,3,50.0,1.0,True
SC0029744,R002479,S0018,G0017,D008,2024-04-28,3,50.0,1.0,True
SC0029745,R002479,S0018,G0017,D009,2024-04-28,3,50.0,1.0,True
SC0029746,R002479,S0018,G0017,D010,2024-04-28,3,50.0,1.0,True
SC0029747,R002479,S0018,G0017,D011,2024-04-28,3,50.0,1.0,True
SC0029748,R002479,S0018,G0017,D012,2024-04-28,2,25.0,1.0,True
SC0029749,R002480,S0018,G0017,D001,2024-04-28,3,50.0,1.0,True
SC0029750,R002480,S0018,G0017,D002,2024-04-28,3,50.0,1.0,True
SC0029751,R002480,S0018,G0017,D003,2024-04-28,4,75.0,1.0,True
SC0029752,R002480,S0018,G0017,D004,2024-04-28,1,0.0,1.0,True
SC0029753,R002480,S0018,G0017,D005,2024-04-28,2,25.0,1.0,True
SC0029754,R002480,S0018,G0017,D006,2024-04-28,3,50.0,1.0,True
SC0029755,R002480,S0018,G0017,D007,2024-04-28,3,50.0,1.0,True
SC0029756,R002480,S0018,G0017,D008,2024-04-28,3,50.0,1.0,True
SC0029757,R002480,S0018,G0017,D009,2024-04-28,3,50.0,1.0,True
SC0029758,R002480,S0018,G0017,D010,2024-04-28,3,50.0,1.0,True
SC0029759,R002480,S0018,G0017,D011,2024-04-28,2,25.0,1.0,True
SC0029760,R002480,S0018,G0017,D012,2024-04-28,3,50.0,1.0,True
SC0029761,R002481,S0018,G0017,D001,2024-04-28,3,50.0,1.0,True
SC0029762,R002481,S0018,G0017,D002,2024-04-28,2,25.0,1.0,True
SC0029763,R002481,S0018,G0017,D003,2024-04-28,3,50.0,1.0,True
SC0029764,R002481,S0018,G0017,D004,2024-04-28,3,50.0,1.0,True
SC0029765,R002481,S0018,G0017,D005,2024-04-28,3,50.0,1.0,True
SC0029766,R002481,S0018,G0017,D006,2024-04-28,4,75.0,1.0,True
SC0029767,R002481,S0018,G0017,D007,2024-04-28,4,75.0,1.0,True
SC0029768,R002481,S0018,G0017,D008,2024-04-28,4,75.0,1.0,True
SC0029769,R002481,S0018,G0017,D009,2024-04-28,5,100.0,1.0,True
SC0029770,R002481,S0018,G0017,D010,2024-04-28,2,25.0,1.0,True
SC0029771,R002481,S0018,G0017,D011,2024-04-28,2,25.0,1.0,True
SC0029772,R002481,S0018,G0017,D012,2024-04-28,3,50.0,1.0,True
SC0029773,R002482,S0018,G0017,D001,2024-04-28,3,50.0,1.0,True
SC0029774,R002482,S0018,G0017,D002,2024-04-28,3,50.0,1.0,True
SC0029775,R002482,S0018,G0017,D003,2024-04-28,2,25.0,1.0,True
SC0029776,R002482,S0018,G0017,D004,2024-04-28,3,50.0,1.0,True
SC0029777,R002482,S0018,G0017,D005,2024-04-28,1,0.0,1.0,True
SC0029778,R002482,S0018,G0017,D006,2024-04-28,2,25.0,1.0,True
SC0029779,R002482,S0018,G0017,D007,2024-04-28,3,50.0,1.0,True
SC0029780,R002482,S0018,G0017,D008,2024-04-28,2,25.0,1.0,True
SC0029781,R002482,S0018,G0017,D009,2024-04-28,1,0.0,1.0,True
SC0029782,R002482,S0018,G0017,D010,2024-04-28,1,0.0,1.0,True
SC0029783,R002482,S0018,G0017,D011,2024-04-28,2,25.0,1.0,True
SC0029784,R002482,S0018,G0017,D012,2024-04-28,3,50.0,1.0,True
SC0029785,R002483,S0018,G0017,D001,2024-04-28,3,50.0,1.0,True
SC0029786,R002483,S0018,G0017,D002,2024-04-28,3,50.0,1.0,True
SC0029787,R002483,S0018,G0017,D003,2024-04-28,2,25.0,1.0,True
SC0029788,R002483,S0018,G0017,D004,2024-04-28,3,50.0,1.0,True
SC0029789,R002483,S0018,G0017,D005,2024-04-28,1,0.0,1.0,True
SC0029790,R002483,S0018,G0017,D006,2024-04-28,1,0.0,1.0,True
SC0029791,R002483,S0018,G0017,D007,2024-04-28,3,50.0,1.0,True
SC0029792,R002483,S0018,G0017,D008,2024-04-28,2,25.0,1.0,True
SC0029793,R002483,S0018,G0017,D009,2024-04-28,4,75.0,1.0,True
SC0029794,R002483,S0018,G0017,D010,2024-04-28,3,50.0,1.0,True
SC0029795,R002483,S0018,G0017,D011,2024-04-28,4,75.0,1.0,True
SC0029796,R002483,S0018,G0017,D012,2024-04-28,2,25.0,1.0,True
SC0029797,R002484,S0018,G0020,D001,2024-04-28,3,50.0,1.0,True
SC0029798,R002484,S0018,G0020,D002,2024-04-28,3,50.0,1.0,True
SC0029799,R002484,S0018,G0020,D003,2024-04-28,4,75.0,1.0,True
SC0029800,R002484,S0018,G0020,D004,2024-04-28,2,25.0,1.0,True
SC0029801,R002484,S0018,G0020,D005,2024-04-28,3,50.0,1.0,True
SC0029802,R002484,S0018,G0020,D006,2024-04-28,2,25.0,1.0,True
SC0029803,R002484,S0018,G0020,D007,2024-04-28,2,25.0,1.0,True
SC0029804,R002484,S0018,G0020,D008,2024-04-28,3,50.0,1.0,True
SC0029805,R002484,S0018,G0020,D009,2024-04-28,4,75.0,1.0,True
SC0029806,R002484,S0018,G0020,D010,2024-04-28,1,0.0,1.0,True
SC0029807,R002484,S0018,G0020,D011,2024-04-28,2,25.0,1.0,True
SC0029808,R002484,S0018,G0020,D012,2024-04-28,2,25.0,1.0,True
SC0029809,R002485,S0018,G0017,D001,2024-04-28,1,0.0,1.0,True
SC0029810,R002485,S0018,G0017,D002,2024-04-28,2,25.0,1.0,True
SC0029811,R002485,S0018,G0017,D003,2024-04-28,2,25.0,1.0,True
SC0029812,R002485,S0018,G0017,D004,2024-04-28,1,0.0,1.0,True
SC0029813,R002485,S0018,G0017,D005,2024-04-28,2,25.0,1.0,True
SC0029814,R002485,S0018,G0017,D006,2024-04-28,2,25.0,1.0,True
SC0029815,R002485,S0018,G0017,D007,2024-04-28,3,50.0,1.0,True
SC0029816,R002485,S0018,G0017,D008,2024-04-28,3,50.0,1.0,True
SC0029817,R002485,S0018,G0017,D009,2024-04-28,2,25.0,1.0,True
SC0029818,R002485,S0018,G0017,D010,2024-04-28,4,75.0,1.0,True
SC0029819,R002485,S0018,G0017,D011,2024-04-28,2,25.0,1.0,True
SC0029820,R002485,S0018,G0017,D012,2024-04-28,3,50.0,1.0,True
SC0029821,R002486,S0018,G0020,D001,2024-04-28,1,0.0,1.0,True
SC0029822,R002486,S0018,G0020,D002,2024-04-28,2,25.0,1.0,True
SC0029823,R002486,S0018,G0020,D003,2024-04-28,3,50.0,1.0,True
SC0029824,R002486,S0018,G0020,D004,2024-04-28,2,25.0,1.0,True
SC0029825,R002486,S0018,G0020,D005,2024-04-28,2,25.0,1.0,True
SC0029826,R002486,S0018,G0020,D006,2024-04-28,1,0.0,1.0,True
SC0029827,R002486,S0018,G0020,D007,2024-04-28,3,50.0,1.0,True
SC0029828,R002486,S0018,G0020,D008,2024-04-28,3,50.0,1.0,True
SC0029829,R002486,S0018,G0020,D009,2024-04-28,3,50.0,1.0,True
SC0029830,R002486,S0018,G0020,D010,2024-04-28,2,25.0,1.0,True
SC0029831,R002486,S0018,G0020,D011,2024-04-28,2,25.0,1.0,True
SC0029832,R002486,S0018,G0020,D012,2024-04-28,2,25.0,1.0,True
SC0029833,R002487,S0018,G0017,D001,2024-04-28,2,25.0,1.0,True
SC0029834,R002487,S0018,G0017,D002,2024-04-28,2,25.0,1.0,True
SC0029835,R002487,S0018,G0017,D003,2024-04-28,4,75.0,1.0,True
SC0029836,R002487,S0018,G0017,D004,2024-04-28,1,0.0,1.0,True
SC0029837,R002487,S0018,G0017,D005,2024-04-28,3,50.0,1.0,True
SC0029838,R002487,S0018,G0017,D006,2024-04-28,4,75.0,1.0,True
SC0029839,R002487,S0018,G0017,D007,2024-04-28,3,50.0,1.0,True
SC0029840,R002487,S0018,G0017,D008,2024-04-28,3,50.0,1.0,True
SC0029841,R002487,S0018,G0017,D009,2024-04-28,2,25.0,1.0,True
SC0029842,R002487,S0018,G0017,D010,2024-04-28,2,25.0,1.0,True
SC0029843,R002487,S0018,G0017,D011,2024-04-28,1,0.0,1.0,True
SC0029844,R002487,S0018,G0017,D012,2024-04-28,2,25.0,1.0,True
SC0029845,R002488,S0018,G0018,D001,2024-04-28,2,25.0,1.0,True
SC0029846,R002488,S0018,G0018,D002,2024-04-28,2,25.0,1.0,True
SC0029847,R002488,S0018,G0018,D003,2024-04-28,3,50.0,1.0,True
SC0029848,R002488,S0018,G0018,D004,2024-04-28,2,25.0,1.0,True
SC0029849,R002488,S0018,G0018,D005,2024-04-28,2,25.0,1.0,True
SC0029850,R002488,S0018,G0018,D006,2024-04-28,4,75.0,1.0,True
SC0029851,R002488,S0018,G0018,D007,2024-04-28,3,50.0,1.0,True
SC0029852,R002488,S0018,G0018,D008,2024-04-28,4,75.0,1.0,True
SC0029853,R002488,S0018,G0018,D009,2024-04-28,3,50.0,1.0,True
SC0029854,R002488,S0018,G0018,D010,2024-04-28,3,50.0,1.0,True
SC0029855,R002488,S0018,G0018,D011,2024-04-28,2,25.0,1.0,True
SC0029856,R002488,S0018,G0018,D012,2024-04-28,3,50.0,1.0,True
SC0029857,R002489,S0018,G0017,D001,2024-04-28,3,50.0,1.0,True
SC0029858,R002489,S0018,G0017,D002,2024-04-28,2,25.0,1.0,True
SC0029859,R002489,S0018,G0017,D003,2024-04-28,3,50.0,1.0,True
SC0029860,R002489,S0018,G0017,D004,2024-04-28,2,25.0,1.0,True
SC0029861,R002489,S0018,G0017,D005,2024-04-28,4,75.0,1.0,True
SC0029862,R002489,S0018,G0017,D006,2024-04-28,3,50.0,1.0,True
SC0029863,R002489,S0018,G0017,D007,2024-04-28,4,75.0,1.0,True
SC0029864,R002489,S0018,G0017,D008,2024-04-28,4,75.0,1.0,True
SC0029865,R002489,S0018,G0017,D009,2024-04-28,3,50.0,1.0,True
SC0029866,R002489,S0018,G0017,D010,2024-04-28,2,25.0,1.0,True
SC0029867,R002489,S0018,G0017,D011,2024-04-28,1,0.0,1.0,True
SC0029868,R002489,S0018,G0017,D012,2024-04-28,2,25.0,1.0,True
SC0029869,R002490,S0018,G0020,D001,2024-04-28,3,50.0,1.0,True
SC0029870,R002490,S0018,G0020,D002,2024-04-28,3,50.0,1.0,True
SC0029871,R002490,S0018,G0020,D003,2024-04-28,3,50.0,1.0,True
SC0029872,R002490,S0018,G0020,D004,2024-04-28,1,0.0,1.0,True
SC0029873,R002490,S0018,G0020,D005,2024-04-28,3,50.0,1.0,True
SC0029874,R002490,S0018,G0020,D006,2024-04-28,3,50.0,1.0,True
SC0029875,R002490,S0018,G0020,D007,2024-04-28,1,0.0,1.0,True
SC0029876,R002490,S0018,G0020,D008,2024-04-28,3,50.0,1.0,True
SC0029877,R002490,S0018,G0020,D009,2024-04-28,4,75.0,1.0,True
SC0029878,R002490,S0018,G0020,D010,2024-04-28,4,75.0,1.0,True
SC0029879,R002490,S0018,G0020,D011,2024-04-28,2,25.0,1.0,True
SC0029880,R002490,S0018,G0020,D012,2024-04-28,3,50.0,1.0,True
SC0029881,R002491,S0018,G0019,D001,2024-04-28,4,75.0,1.0,True
SC0029882,R002491,S0018,G0019,D002,2024-04-28,3,50.0,1.0,True
SC0029883,R002491,S0018,G0019,D003,2024-04-28,4,75.0,1.0,True
SC0029884,R002491,S0018,G0019,D004,2024-04-28,2,25.0,1.0,True
SC0029885,R002491,S0018,G0019,D005,2024-04-28,3,50.0,1.0,True
SC0029886,R002491,S0018,G0019,D006,2024-04-28,2,25.0,1.0,True
SC0029887,R002491,S0018,G0019,D007,2024-04-28,3,50.0,1.0,True
SC0029888,R002491,S0018,G0019,D008,2024-04-28,3,50.0,1.0,True
SC0029889,R002491,S0018,G0019,D009,2024-04-28,2,25.0,1.0,True
SC0029890,R002491,S0018,G0019,D010,2024-04-28,2,25.0,1.0,True
SC0029891,R002491,S0018,G0019,D011,2024-04-28,3,50.0,1.0,True
SC0029892,R002491,S0018,G0019,D012,2024-04-28,4,75.0,1.0,True
SC0029893,R002492,S0018,G0017,D001,2024-04-28,1,0.0,1.0,True
SC0029894,R002492,S0018,G0017,D002,2024-04-28,4,75.0,1.0,True
SC0029895,R002492,S0018,G0017,D003,2024-04-28,3,50.0,1.0,True
SC0029896,R002492,S0018,G0017,D004,2024-04-28,3,50.0,1.0,True
SC0029897,R002492,S0018,G0017,D005,2024-04-28,3,50.0,1.0,True
SC0029898,R002492,S0018,G0017,D006,2024-04-28,4,75.0,1.0,True
SC0029899,R002492,S0018,G0017,D007,2024-04-28,2,25.0,1.0,True
SC0029900,R002492,S0018,G0017,D008,2024-04-28,3,50.0,1.0,True
SC0029901,R002492,S0018,G0017,D009,2024-04-28,3,50.0,1.0,True
SC0029902,R002492,S0018,G0017,D010,2024-04-28,2,25.0,1.0,True
SC0029903,R002492,S0018,G0017,D011,2024-04-28,3,50.0,1.0,True
SC0029904,R002492,S0018,G0017,D012,2024-04-28,2,25.0,1.0,True
SC0029905,R002493,S0018,G0019,D001,2024-04-28,2,25.0,1.0,True
SC0029906,R002493,S0018,G0019,D002,2024-04-28,2,25.0,1.0,True
SC0029907,R002493,S0018,G0019,D003,2024-04-28,2,25.0,1.0,True
SC0029908,R002493,S0018,G0019,D004,2024-04-28,2,25.0,1.0,True
SC0029909,R002493,S0018,G0019,D005,2024-04-28,3,50.0,1.0,True
SC0029910,R002493,S0018,G0019,D006,2024-04-28,2,25.0,1.0,True
SC0029911,R002493,S0018,G0019,D007,2024-04-28,2,25.0,1.0,True
SC0029912,R002493,S0018,G0019,D008,2024-04-28,3,50.0,1.0,True
SC0029913,R002493,S0018,G0019,D009,2024-04-28,3,50.0,1.0,True
SC0029914,R002493,S0018,G0019,D010,2024-04-28,3,50.0,1.0,True
SC0029915,R002493,S0018,G0019,D011,2024-04-28,3,50.0,1.0,True
SC0029916,R002493,S0018,G0019,D012,2024-04-28,4,75.0,1.0,True
SC0029917,R002494,S0018,G0018,D001,2024-04-28,3,50.0,1.0,True
SC0029918,R002494,S0018,G0018,D002,2024-04-28,3,50.0,1.0,True
SC0029919,R002494,S0018,G0018,D003,2024-04-28,2,25.0,1.0,True
SC0029920,R002494,S0018,G0018,D004,2024-04-28,2,25.0,1.0,True
SC0029921,R002494,S0018,G0018,D005,2024-04-28,2,25.0,1.0,True
SC0029922,R002494,S0018,G0018,D006,2024-04-28,2,25.0,1.0,True
SC0029923,R002494,S0018,G0018,D007,2024-04-28,2,25.0,1.0,True
SC0029924,R002494,S0018,G0018,D008,2024-04-28,3,50.0,1.0,True
SC0029925,R002494,S0018,G0018,D009,2024-04-28,2,25.0,1.0,True
SC0029926,R002494,S0018,G0018,D010,2024-04-28,4,75.0,1.0,True
SC0029927,R002494,S0018,G0018,D011,2024-04-28,3,50.0,1.0,True
SC0029928,R002494,S0018,G0018,D012,2024-04-28,4,75.0,1.0,True
SC0029929,R002495,S0018,G0020,D001,2024-04-28,4,75.0,1.0,True
SC0029930,R002495,S0018,G0020,D002,2024-04-28,2,25.0,1.0,True
SC0029931,R002495,S0018,G0020,D003,2024-04-28,3,50.0,1.0,True
SC0029932,R002495,S0018,G0020,D004,2024-04-28,2,25.0,1.0,True
SC0029933,R002495,S0018,G0020,D005,2024-04-28,2,25.0,1.0,True
SC0029934,R002495,S0018,G0020,D006,2024-04-28,2,25.0,1.0,True
SC0029935,R002495,S0018,G0020,D007,2024-04-28,2,25.0,1.0,True
SC0029936,R002495,S0018,G0020,D008,2024-04-28,3,50.0,1.0,True
SC0029937,R002495,S0018,G0020,D009,2024-04-28,3,50.0,1.0,True
SC0029938,R002495,S0018,G0020,D010,2024-04-28,3,50.0,1.0,True
SC0029939,R002495,S0018,G0020,D011,2024-04-28,2,25.0,1.0,True
SC0029940,R002495,S0018,G0020,D012,2024-04-28,3,50.0,1.0,True
SC0029941,R002496,S0018,G0018,D001,2024-04-28,3,50.0,1.0,True
SC0029942,R002496,S0018,G0018,D002,2024-04-28,4,75.0,1.0,True
SC0029943,R002496,S0018,G0018,D003,2024-04-28,1,0.0,1.0,True
SC0029944,R002496,S0018,G0018,D004,2024-04-28,3,50.0,1.0,True
SC0029945,R002496,S0018,G0018,D005,2024-04-28,3,50.0,1.0,True
SC0029946,R002496,S0018,G0018,D006,2024-04-28,2,25.0,1.0,True
SC0029947,R002496,S0018,G0018,D007,2024-04-28,3,50.0,1.0,True
SC0029948,R002496,S0018,G0018,D008,2024-04-28,3,50.0,1.0,True
SC0029949,R002496,S0018,G0018,D009,2024-04-28,4,75.0,1.0,True
SC0029950,R002496,S0018,G0018,D010,2024-04-28,1,0.0,1.0,True
SC0029951,R002496,S0018,G0018,D011,2024-04-28,3,50.0,1.0,True
SC0029952,R002496,S0018,G0018,D012,2024-04-28,2,25.0,1.0,True
SC0029953,R002497,S0018,G0019,D001,2024-04-28,4,75.0,1.0,True
SC0029954,R002497,S0018,G0019,D002,2024-04-28,1,0.0,1.0,True
SC0029955,R002497,S0018,G0019,D003,2024-04-28,5,100.0,1.0,True
SC0029956,R002497,S0018,G0019,D004,2024-04-28,2,25.0,1.0,True
SC0029957,R002497,S0018,G0019,D005,2024-04-28,4,75.0,1.0,True
SC0029958,R002497,S0018,G0019,D006,2024-04-28,2,25.0,1.0,True
SC0029959,R002497,S0018,G0019,D007,2024-04-28,2,25.0,1.0,True
SC0029960,R002497,S0018,G0019,D008,2024-04-28,3,50.0,1.0,True
SC0029961,R002497,S0018,G0019,D009,2024-04-28,4,75.0,1.0,True
SC0029962,R002497,S0018,G0019,D010,2024-04-28,1,0.0,1.0,True
SC0029963,R002497,S0018,G0019,D011,2024-04-28,3,50.0,1.0,True
SC0029964,R002497,S0018,G0019,D012,2024-04-28,2,25.0,1.0,True
SC0029965,R002498,S0018,G0018,D001,2024-04-28,3,50.0,1.0,True
SC0029966,R002498,S0018,G0018,D002,2024-04-28,3,50.0,1.0,True
SC0029967,R002498,S0018,G0018,D003,2024-04-28,2,25.0,1.0,True
SC0029968,R002498,S0018,G0018,D004,2024-04-28,2,25.0,1.0,True
SC0029969,R002498,S0018,G0018,D005,2024-04-28,3,50.0,1.0,True
SC0029970,R002498,S0018,G0018,D006,2024-04-28,3,50.0,1.0,True
SC0029971,R002498,S0018,G0018,D007,2024-04-28,3,50.0,1.0,True
SC0029972,R002498,S0018,G0018,D008,2024-04-28,3,50.0,1.0,True
SC0029973,R002498,S0018,G0018,D009,2024-04-28,4,75.0,1.0,True
SC0029974,R002498,S0018,G0018,D010,2024-04-28,4,75.0,1.0,True
SC0029975,R002498,S0018,G0018,D011,2024-04-28,1,0.0,1.0,True
SC0029976,R002498,S0018,G0018,D012,2024-04-28,1,0.0,1.0,True
SC0029977,R002499,S0019,G0020,D001,2024-07-05,4,75.0,1.0,True
SC0029978,R002499,S0019,G0020,D002,2024-07-05,2,25.0,1.0,True
SC0029979,R002499,S0019,G0020,D003,2024-07-05,2,25.0,1.0,True
SC0029980,R002499,S0019,G0020,D004,2024-07-05,2,25.0,1.0,True
SC0029981,R002499,S0019,G0020,D005,2024-07-05,1,0.0,1.0,True
SC0029982,R002499,S0019,G0020,D006,2024-07-05,2,25.0,1.0,True
SC0029983,R002499,S0019,G0020,D007,2024-07-05,2,25.0,1.0,True
SC0029984,R002499,S0019,G0020,D008,2024-07-05,3,50.0,1.0,True
SC0029985,R002499,S0019,G0020,D009,2024-07-05,3,50.0,1.0,True
