qualitative_id,response_id,survey_id,geo_id,submission_date,free_text_response,language,sentiment_score,sentiment_label,theme_code,theme_label,nlp_confidence_score,human_validated,rumour_flag,ingested_at
Q001025,R002588,S0019,G0019,2024-07-05,The volunteers were trained and professional,English,0.41,positive,RESOURCE_ALLOCATION,Resource allocation,0.839,False,False,2026-05-09 17:29:08
Q001026,R002589,S0019,G0019,2024-07-05,We have heard mixed things about the organisation,English,0.278,neutral,STAFF_BEHAVIOUR,Staff behaviour,0.8,True,False,2026-05-09 17:29:08
Q001027,R002591,S0019,G0017,2024-07-05,We received some help but not everything we needed,English,0.011,neutral,STAFF_BEHAVIOUR,Staff behaviour,0.958,False,False,2026-05-09 17:29:08
Q001028,R002593,S0019,G0020,2024-07-05,Staff communicated clearly about what aid was available,English,0.589,positive,COMMUNITY_INVOLVEMENT,Community involvement,0.794,False,False,2026-05-09 17:29:08
Q001029,R002595,S0019,G0020,2024-07-05,We felt our community was not prioritised compared to others,English,-0.395,negative,TRANSPARENCY_OF_OPERATIONS,Transparency of operations,0.812,True,False,2026-05-09 17:29:08
Q001030,R002596,S0019,G0019,2024-07-05,The response came too late after the emergency,English,-0.207,negative,RUMOUR/MISINFORMATION,Rumour/misinformation,0.793,True,False,2026-05-09 17:29:08
Q001031,R002603,S0019,G0020,2024-07-05,We received some help but not everything we needed,English,0.083,neutral,COMMUNICATION_QUALITY,Communication quality,0.893,True,False,2026-05-09 17:29:08
Q001032,R002605,S0019,G0019,2024-07-05,Some people got assistance but others did not,English,0.279,neutral,COMMUNITY_INVOLVEMENT,Community involvement,0.8,True,False,2026-05-09 17:29:08
Q001033,R002606,S0019,G0018,2024-07-05,Distribution was fair and transparent,English,0.541,positive,STAFF_BEHAVIOUR,Staff behaviour,0.777,True,False,2026-05-09 17:29:08
Q001034,R002608,S0019,G0019,2024-07-05,They listened to our needs and responded accordingly,English,0.576,positive,AID_DISTRIBUTION,Aid distribution,0.892,True,False,2026-05-09 17:29:08
Q001035,R002609,S0019,G0017,2024-07-05,Some people got assistance but others did not,English,0.176,neutral,AID_DISTRIBUTION,Aid distribution,0.789,True,False,2026-05-09 17:29:08
Q001036,R002612,S0019,G0020,2024-07-05,Staff communicated clearly about what aid was available,English,0.346,positive,STAFF_BEHAVIOUR,Staff behaviour,0.842,False,False,2026-05-09 17:29:08
Q001037,R002614,S0019,G0017,2024-07-05,They kept us informed throughout the process,English,0.561,positive,COMMUNITY_INVOLVEMENT,Community involvement,0.781,False,False,2026-05-09 17:29:08
Q001038,R002618,S0020,G0018,2024-10-18,We received food and medicine quickly after the flood,English,0.344,positive,AID_DISTRIBUTION,Aid distribution,0.956,False,False,2026-05-09 17:29:08
Q001039,R002620,S0020,G0018,2024-10-18,The response was okay but could have been faster,English,0.226,neutral,TRANSPARENCY_OF_OPERATIONS,Transparency of operations,0.97,False,False,2026-05-09 17:29:08
Q001040,R002623,S0020,G0019,2024-10-18,We received some help but not everything we needed,English,-0.049,neutral,RUMOUR/MISINFORMATION,Rumour/misinformation,0.866,True,False,2026-05-09 17:29:08
Q001041,R002624,S0020,G0020,2024-10-18,They listened to our needs and responded accordingly,English,0.83,positive,RESOURCE_ALLOCATION,Resource allocation,0.891,False,False,2026-05-09 17:29:08
Q001042,R002625,S0020,G0019,2024-10-18,We trust them somewhat but have had issues in the past,English,-0.055,neutral,CULTURAL_SENSITIVITY,Cultural sensitivity,0.816,False,False,2026-05-09 17:29:08
Q001043,R002629,S0020,G0019,2024-10-18,The response came too late after the emergency,English,-0.556,negative,CULTURAL_SENSITIVITY,Cultural sensitivity,0.794,False,False,2026-05-09 17:29:08
Q001044,R002633,S0020,G0018,2024-10-18,We did not receive any information about the aid distribution,English,-0.37,negative,ACCESS_TO_SERVICES,Access to services,0.919,False,False,2026-05-09 17:29:08
Q001045,R002634,S0020,G0020,2024-10-18,The volunteers were trained and professional,English,0.943,positive,COMMUNICATION_QUALITY,Communication quality,0.949,True,False,2026-05-09 17:29:08
Q001046,R002636,S0020,G0019,2024-10-18,We received some help but not everything we needed,English,0.087,neutral,COMMUNITY_INVOLVEMENT,Community involvement,0.839,True,False,2026-05-09 17:29:08
Q001047,R002637,S0020,G0018,2024-10-18,The team visited but we are not sure what happens next,English,-0.009,neutral,STAFF_BEHAVIOUR,Staff behaviour,0.917,False,False,2026-05-09 17:29:08
Q001048,R002638,S0020,G0017,2024-10-18,We received food and medicine quickly after the flood,English,0.946,positive,COMMUNITY_INVOLVEMENT,Community involvement,0.949,True,False,2026-05-09 17:29:08
Q001049,R002639,S0020,G0020,2024-10-18,There were rumours that staff were taking goods for themselves,English,-0.992,negative,ACCESS_TO_SERVICES,Access to services,0.828,False,True,2026-05-09 17:29:08
Q001050,R002642,S0020,G0018,2024-10-18,We have heard mixed things about the organisation,English,-0.05,neutral,COMMUNITY_INVOLVEMENT,Community involvement,0.922,False,False,2026-05-09 17:29:08
Q001051,R002644,S0020,G0020,2024-10-18,We received some help but not everything we needed,English,0.011,neutral,COMMUNITY_INVOLVEMENT,Community involvement,0.94,False,False,2026-05-09 17:29:08
Q001052,R002647,S0020,G0020,2024-10-18,They listened to our needs and responded accordingly,English,0.612,positive,COMMUNICATION_QUALITY,Communication quality,0.935,True,False,2026-05-09 17:29:08
Q001053,R002649,S0020,G0019,2024-10-18,We did not receive any information about the aid distribution,English,-0.868,negative,TRANSPARENCY_OF_OPERATIONS,Transparency of operations,0.935,False,False,2026-05-09 17:29:08
Q001054,R002654,S0020,G0019,2024-10-18,The response was okay but could have been faster,English,-0.192,neutral,STAFF_BEHAVIOUR,Staff behaviour,0.89,True,False,2026-05-09 17:29:08
Q001055,R002655,S0020,G0020,2024-10-18,We trust them somewhat but have had issues in the past,English,0.005,neutral,AID_DISTRIBUTION,Aid distribution,0.82,False,False,2026-05-09 17:29:08
Q001056,R002656,S0020,G0019,2024-10-18,They kept us informed throughout the process,English,0.89,positive,COMMUNICATION_QUALITY,Communication quality,0.961,False,False,2026-05-09 17:29:08
Q001057,R002660,S0020,G0018,2024-10-18,We felt our community was not prioritised compared to others,English,-0.984,negative,CULTURAL_SENSITIVITY,Cultural sensitivity,0.837,False,False,2026-05-09 17:29:08
Q001058,R002668,S0020,G0019,2024-10-18,We trust them somewhat but have had issues in the past,English,-0.039,neutral,STAFF_BEHAVIOUR,Staff behaviour,0.953,False,False,2026-05-09 17:29:08
Q001059,R002669,S0020,G0018,2024-10-18,We have heard mixed things about the organisation,English,0.182,neutral,AID_DISTRIBUTION,Aid distribution,0.881,False,False,2026-05-09 17:29:08
Q001060,R002670,S0020,G0020,2024-10-18,We received food and medicine quickly after the flood,English,0.582,positive,AID_DISTRIBUTION,Aid distribution,0.889,True,False,2026-05-09 17:29:08
Q001061,R002672,S0020,G0017,2024-10-18,The team visited but we are not sure what happens next,English,0.186,neutral,COMMUNITY_INVOLVEMENT,Community involvement,0.861,False,False,2026-05-09 17:29:08
Q001062,R002675,S0020,G0018,2024-10-18,The response was okay but could have been faster,English,0.146,neutral,AID_DISTRIBUTION,Aid distribution,0.818,False,False,2026-05-09 17:29:08
Q001063,R002681,S0020,G0017,2024-10-18,The response was okay but could have been faster,English,0.261,neutral,COMMUNICATION_QUALITY,Communication quality,0.966,True,False,2026-05-09 17:29:08
Q001064,R002682,S0020,G0019,2024-10-18,Staff communicated clearly about what aid was available,English,0.589,positive,COMMUNICATION_QUALITY,Communication quality,0.76,True,False,2026-05-09 17:29:08
Q001065,R002686,S0020,G0019,2024-10-18,There were rumours that staff were taking goods for themselves,English,-0.239,negative,CULTURAL_SENSITIVITY,Cultural sensitivity,0.904,False,True,2026-05-09 17:29:08
Q001066,R002687,S0020,G0019,2024-10-18,We trust them somewhat but have had issues in the past,English,-0.144,neutral,ACCESS_TO_SERVICES,Access to services,0.962,False,False,2026-05-09 17:29:08
Q001067,R002688,S0020,G0017,2024-10-18,The response came too late after the emergency,English,-0.327,negative,CULTURAL_SENSITIVITY,Cultural sensitivity,0.9,False,False,2026-05-09 17:29:08
Q001068,R002689,S0020,G0017,2024-10-18,We trust them to help us in times of crisis,English,0.741,positive,AID_DISTRIBUTION,Aid distribution,0.904,False,False,2026-05-09 17:29:08
Q001069,R002691,S0020,G0019,2024-10-18,Some families were excluded without explanation,English,-0.249,negative,CULTURAL_SENSITIVITY,Cultural sensitivity,0.98,False,False,2026-05-09 17:29:08
Q001070,R002694,S0020,G0020,2024-10-18,The volunteers were trained and professional,English,0.329,positive,COMMUNICATION_QUALITY,Communication quality,0.803,False,False,2026-05-09 17:29:08
Q001071,R002697,S0020,G0018,2024-10-18,We trust them to help us in times of crisis,English,0.588,positive,AID_DISTRIBUTION,Aid distribution,0.981,True,False,2026-05-09 17:29:08
Q001072,R002699,S0020,G0020,2024-10-18,They kept us informed throughout the process,English,0.977,positive,AID_DISTRIBUTION,Aid distribution,0.782,True,False,2026-05-09 17:29:08
Q001073,R002700,S0020,G0019,2024-10-18,The response came too late after the emergency,English,-0.991,negative,RUMOUR/MISINFORMATION,Rumour/misinformation,0.846,False,False,2026-05-09 17:29:08
Q001074,R002704,S0020,G0019,2024-10-18,We did not receive any information about the aid distribution,English,-0.581,negative,TRANSPARENCY_OF_OPERATIONS,Transparency of operations,0.965,True,False,2026-05-09 17:29:08
Q001075,R002705,S0020,G0017,2024-10-18,We have heard mixed things about the organisation,English,-0.195,neutral,STAFF_BEHAVIOUR,Staff behaviour,0.965,False,False,2026-05-09 17:29:08
Q001076,R002706,S0020,G0019,2024-10-18,Some families were excluded without explanation,English,-0.235,negative,TRANSPARENCY_OF_OPERATIONS,Transparency of operations,0.928,True,False,2026-05-09 17:29:08
Q001077,R002707,S0020,G0017,2024-10-18,They kept us informed throughout the process,English,0.525,positive,RESOURCE_ALLOCATION,Resource allocation,0.863,True,False,2026-05-09 17:29:08
Q001078,R002708,S0020,G0020,2024-10-18,We trust them somewhat but have had issues in the past,English,-0.132,neutral,STAFF_BEHAVIOUR,Staff behaviour,0.829,True,False,2026-05-09 17:29:08
Q001079,R002709,S0020,G0017,2024-10-18,We have heard mixed things about the organisation,English,0.014,neutral,AID_DISTRIBUTION,Aid distribution,0.899,False,False,2026-05-09 17:29:08
Q001080,R002711,S0020,G0018,2024-10-18,We have heard mixed things about the organisation,English,0.108,neutral,CULTURAL_SENSITIVITY,Cultural sensitivity,0.774,False,False,2026-05-09 17:29:08
Q001081,R002712,S0020,G0019,2024-10-18,Some people got assistance but others did not,English,0.045,neutral,AID_DISTRIBUTION,Aid distribution,0.921,False,False,2026-05-09 17:29:08
Q001082,R002718,S0020,G0017,2024-10-18,The volunteers were trained and professional,English,0.812,positive,COMMUNICATION_QUALITY,Communication quality,0.954,False,False,2026-05-09 17:29:08
Q001083,R002721,S0020,G0019,2024-10-18,The response was okay but could have been faster,English,-0.164,neutral,TRANSPARENCY_OF_OPERATIONS,Transparency of operations,0.901,False,False,2026-05-09 17:29:08
Q001084,R002723,S0020,G0019,2024-10-18,We received food and medicine quickly after the flood,English,0.691,positive,COMMUNICATION_QUALITY,Communication quality,0.872,False,False,2026-05-09 17:29:08
Q001085,R002725,S0020,G0020,2024-10-18,We felt our community was not prioritised compared to others,English,-0.962,negative,RUMOUR/MISINFORMATION,Rumour/misinformation,0.947,True,False,2026-05-09 17:29:08
Q001086,R002728,S0020,G0018,2024-10-18,We trust them to help us in times of crisis,English,0.576,positive,AID_DISTRIBUTION,Aid distribution,0.934,True,False,2026-05-09 17:29:08
Q001087,R002730,S0020,G0017,2024-10-18,Distribution was fair and transparent,English,0.363,positive,COMMUNITY_INVOLVEMENT,Community involvement,0.818,False,False,2026-05-09 17:29:08
Q001088,R002735,S0020,G0017,2024-10-18,Staff communicated clearly about what aid was available,English,0.868,positive,COMMUNITY_INVOLVEMENT,Community involvement,0.774,False,False,2026-05-09 17:29:08
Q001089,R002736,S0020,G0019,2024-10-18,Staff communicated clearly about what aid was available,English,0.761,positive,STAFF_BEHAVIOUR,Staff behaviour,0.893,False,False,2026-05-09 17:29:08
Q001090,R002737,S0020,G0017,2024-10-18,They kept us informed throughout the process,English,0.775,positive,COMMUNITY_INVOLVEMENT,Community involvement,0.865,False,False,2026-05-09 17:29:08
Q001091,R002739,S0020,G0018,2024-10-18,The response was okay but could have been faster,English,0.086,neutral,COMMUNITY_INVOLVEMENT,Community involvement,0.888,False,False,2026-05-09 17:29:08
Q001092,R002740,S0020,G0020,2024-10-18,We trust them to help us in times of crisis,English,0.946,positive,COMMUNICATION_QUALITY,Communication quality,0.806,True,False,2026-05-09 17:29:08
Q001093,R002741,S0020,G0018,2024-10-18,The process was not transparent and we could not ask questions,English,-0.995,negative,RUMOUR/MISINFORMATION,Rumour/misinformation,0.874,True,False,2026-05-09 17:29:08
Q001094,R002742,S0020,G0019,2024-10-18,The Red Cross team was very helpful and respectful to our community,English,0.56,positive,AID_DISTRIBUTION,Aid distribution,0.925,True,False,2026-05-09 17:29:08
Q001095,R002745,S0020,G0018,2024-10-18,They listened to our needs and responded accordingly,English,0.837,positive,COMMUNITY_INVOLVEMENT,Community involvement,0.932,False,False,2026-05-09 17:29:08
Q001096,R002746,S0020,G0019,2024-10-18,We felt our community was not prioritised compared to others,English,-0.966,negative,RUMOUR/MISINFORMATION,Rumour/misinformation,0.834,False,False,2026-05-09 17:29:08
Q001097,R002749,S0020,G0018,2024-10-18,We felt our community was not prioritised compared to others,English,-0.722,negative,TRANSPARENCY_OF_OPERATIONS,Transparency of operations,0.877,False,False,2026-05-09 17:29:08
Q001098,R002755,S0020,G0018,2024-10-18,We received some help but not everything we needed,English,-0.017,neutral,RESPONSE_SPEED,Response speed,0.757,False,False,2026-05-09 17:29:08
Q001099,R002758,S0020,G0019,2024-10-18,We received food and medicine quickly after the flood,English,0.446,positive,RESOURCE_ALLOCATION,Resource allocation,0.828,False,False,2026-05-09 17:29:08
Q001100,R002763,S0020,G0020,2024-10-18,We trust them somewhat but have had issues in the past,English,0.104,neutral,RESOURCE_ALLOCATION,Resource allocation,0.901,False,False,2026-05-09 17:29:08
Q001101,R002765,S0020,G0018,2024-10-18,We trust them somewhat but have had issues in the past,English,-0.15,neutral,COMMUNICATION_QUALITY,Communication quality,0.789,False,False,2026-05-09 17:29:08
Q001102,R002770,S0020,G0020,2024-10-18,We heard the aid was being sold rather than distributed,English,-0.502,negative,CULTURAL_SENSITIVITY,Cultural sensitivity,0.804,False,True,2026-05-09 17:29:08
Q001103,R002771,S0020,G0018,2024-10-18,The Red Cross team was very helpful and respectful to our community,English,0.346,positive,RESOURCE_ALLOCATION,Resource allocation,0.795,True,False,2026-05-09 17:29:08
Q001104,R002773,S0020,G0017,2024-10-18,We received food and medicine quickly after the flood,English,0.53,positive,COMMUNICATION_QUALITY,Communication quality,0.916,True,False,2026-05-09 17:29:08
Q001105,R002775,S0020,G0017,2024-10-18,We have heard mixed things about the organisation,English,0.194,neutral,COMMUNITY_INVOLVEMENT,Community involvement,0.801,True,False,2026-05-09 17:29:08
Q001106,R002778,S0020,G0017,2024-10-18,We received some help but not everything we needed,English,-0.096,neutral,RESPONSE_SPEED,Response speed,0.763,False,False,2026-05-09 17:29:08
Q001107,R002781,S0020,G0017,2024-10-18,We did not receive any information about the aid distribution,English,-0.46,negative,RUMOUR/MISINFORMATION,Rumour/misinformation,0.864,False,False,2026-05-09 17:29:08
Q001108,R002782,S0020,G0018,2024-10-18,We have heard mixed things about the organisation,English,0.215,neutral,STAFF_BEHAVIOUR,Staff behaviour,0.952,True,False,2026-05-09 17:29:08
